Report_year,mission_name,mission_station_location,name_last,name_first,title_in_report,MD,DD ,LLD,,,,,
1884,Ceylon ,Manepy,Leitch,Mary,miss,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Manepy,Leitch,Margaret,miss,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Manepy,Asbury,F,pastor,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Manepy,Nathaniel,W.P.,pastor,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodooville,Howland,William,missionary,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodooville,Howland,Susan,mrs,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodooville,Howland,Susan,miss,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodooville,Hoisington,H.L.,native_pastor,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodooville,Welsh,N,native_pastor,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Panderiteripo,Howland,n/a,NA,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Tillipally,Smith,Thomas,missionary,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Tillipally,Smith,Emily,mrs,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Tillipally,Christams,J.S.,native_pastor,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodoopitty,Hastings,Richard,missionary,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodoopitty,Hastings,Minnie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Ceylon ,Oodoopitty,Stickney,D ,native_pastor,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow City,Baldwin,Caleb,missionary,FALSE,TRUE,FALSE,,,,,
1884,Foochow,Foochow City,Baldwin,Harriet,mrs,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow City,Sing,Ling Nik,native_pastor,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow Suburbs,Hartwell,Charles,missionary,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow Suburbs,Walker,Joseph,missionary,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow Suburbs,Walker,Ada,mrs,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow Suburbs,Newton,Ella,miss,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Foochow Suburbs,Sing,Nga Nguk,native_pastor,FALSE,FALSE,FALSE,,,,,
1884,Foochow,Shao-Wu,n/a,n/a,NA,FALSE,FALSE,FALSE,,,,,
1884,Foochow,In this country,Whitney,Henry,physician,TRUE,FALSE,FALSE,,,,,
1884,Foochow,In this country,Woodin,Sarah,mrs,FALSE,FALSE,FALSE,,,,,
1884,Foochow,In this country,Whitney,Lurie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Foochow,On the Way,Woodin,Simeon,missionary,FALSE,FALSE,FALSE,,,,,
1884,Foochow,On the Way,Hubbard,George,missionary,FALSE,FALSE,FALSE,,,,,
1884,Foochow,On the Way,Peet,HL,mrs,FALSE,FALSE,FALSE,,,,,
1884,Foochow,On the Way,Hubbard,Nellie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Foochow,On the Way,Woodhull,Kate,miss,TRUE,FALSE,FALSE,,,,,
1884,Foochow,On the Way,Woodhull,Hannah,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Williams,Mark,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Sprague,William,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Roberts,James,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Chapin,Franklin,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Williams,Isabella,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Sprague,Margaret,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Roberts,Grace,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Chapin,Flora,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Garretson,Elsie,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Kalgan,Murdock,Virginia,miss,TRUE,FALSE,FALSE,,,,,
1884,North China,Pao-Ting-FU,Pierson,Isaac,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Pao-Ting-FU,Peck,Albert,missionary_physician,TRUE,FALSE,FALSE,,,,,
1884,North China,Pao-Ting-FU,Peck,Celia,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Pao-Ting-FU,Pierson,Lizzie,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Pao-Ting-FU,Hale,Flora,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Peking,Blodget,Henry,missionary,FALSE,TRUE,FALSE,,,,,
1884,North China,Peking,Ament,William,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Peking,Noble,Willis,assistant missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Peking,Blodget,Sarah,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Peking,Ament,Mary,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Peking,Noble,Willa,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Peking,Haven,Ada,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Shantung Station,Smith,Arthur,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Shantung Station,Porter,Henry,missionary,TRUE,FALSE,FALSE,,,,,
1884,North China,Shantung Station,Smith,Emma,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Shantung Station,Porter,Elizabeth,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Shantung Station,Porter,Mary,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Tientsin,Stanley,Charles,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Tientsin,Perkins,Henry,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Goodrich,Chauncey,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Sheffield,D.Z.,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Beach,Harlan,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Goodrich,Sarah,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Sheffield,Eleanor,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Beach,Lucy,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Andrews,Mary,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Holbrook,Mary,miss,TRUE,FALSE,FALSE,,,,,
1884,North China,Tung-Cho,Diament,Naomi,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,On the Way,Evans,Jane,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,In this country,Chapin,Lyman,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,In this country,Shaw,William,missionary,FALSE,FALSE,FALSE,,,,,
1884,North China,In this country,Chapin,Clara,mrs,FALSE,FALSE,FALSE,,,,,
1884,North China,In this country,Chapin,Jane,miss,FALSE,FALSE,FALSE,,,,,
1884,North China,In this country,Stanley,Ursula,mrs,FALSE,FALSE,FALSE,,,,,
1884,Hong_Kong,Hong Kong,Hager,C.R.,missionary,FALSE,FALSE,FALSE,,,,,
1884,Hong_Kong,Sheung Chank and Quanghoi,Jones,D.D.,pastor,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Stimson,Martin,missionary,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Tenney,Charles,missionary,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Atwood ,Ireneus,missionary,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Price,F.M,missionary,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Stimson,Emily,mrs,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Tenney,Annie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Atwood ,Annette,mrs,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,Tai-Ku,Price,Jennie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,On their way,Chapp,D.H.,missionary,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,On their way,Osborne,D.E.,missionary_physician,TRUE,FALSE,FALSE,,,,,
1884,Shanse ,On their way,Clapp,L.H.,mrs,FALSE,FALSE,FALSE,,,,,
1884,Shanse ,On their way,Osborne,Mary,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Greene,Daniel,missionary,FALSE,TRUE,FALSE,,,,,
1884,Japan,Kioto,Davis,J.D.,missionary,FALSE,TRUE,FALSE,,,,,
1884,Japan,Kioto,Learned,Dwight,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Gordon,M.L.,missionary,TRUE,TRUE,FALSE,,,,,
1884,Japan,Kioto,Cady,Chauncey,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Greene,Mary,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Davis,Sophia,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Gordon,Agnes,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Davis,Anna,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Hooper,Francess ,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kioto,Neesima,n/a,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Atkinson,J.L.,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Jencks,De Witt,assistant missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Atkinson,Carrie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Jencks,Sarah,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Barrows,Martha,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Dudley,Julia,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Brown,Emily,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Kobe,Searle,Susan,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Okayama,Cary Jr,Otis,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Okayama,Pettee,James,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Okayama,Cary Jr,Ellen,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Okayama,Pettee,Isabella,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Taylor,Wallace,missionary,TRUE,FALSE,FALSE,,,,,
1884,Japan,Osaka,De Forest,J.H.,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Gulick,John,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Allchin,George,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Taylor,Mary ,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,De Forest,Sarah,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Gulick,Francxes,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Allchin,Nellie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Gardner,Fannie,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Colby,Abbie,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Gouldy,Mary ,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,Osaka,Daughaday,Adelaide,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,In this country,Curtis,William,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,In this country,Berry,John,physician,TRUE,FALSE,FALSE,,,,,
1884,Japan,In this country,Neesima,J.H.,corresponding_member,FALSE,FALSE,FALSE,,,,,
1884,Japan,In this country,Parmalee,H Frances,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,In this country,Starkweater,Alice,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,In this country,Berry,Maria,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,In this country,Talcott,Eliza,miss,FALSE,FALSE,FALSE,,,,,
1884,Japan,On the way,Gaines,MR,missionary,FALSE,FALSE,FALSE,,,,,
1884,Japan,On the way,Gaines,Louise,mrs,FALSE,FALSE,FALSE,,,,,
1884,Japan,On the way,Learned,F.H.,mrs,FALSE,FALSE,FALSE,,,,,
1884,Northern_Japan,Nigata,Gulick,Orramel,missionary,FALSE,FALSE,FALSE,,,,,
1884,Northern_Japan,Nigata,Davis,Henry,missionary,FALSE,FALSE,FALSE,,,,,
1884,Northern_Japan,Nigata,Gulick,Annette,mrs,FALSE,FALSE,FALSE,,,,,
1884,Northern_Japan,Nigata,Davis,Frances,mrs,FALSE,FALSE,FALSE,,,,,
1884,Northern_Japan,Nigata,Gulick,Julia,miss,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Gilbert_Islands,Walkup,Alfred,missionary,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Gilbert_Islands,Walkup,Margaret,mrs,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Marshall_Islands_Kusaie,Pease,E.M.,missionary,TRUE,FALSE,FALSE,,,,,
1884,Micronesia ,Marshall_Islands_Kusaie,Pease,Harriet,mrs,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Marshall_Islands_Kusaie,Cathcart,L.S.,miss,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Caroline_Islands_Ponape,Doane,E.T.,missionary,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Caroline_Islands_Ponape,Sturges,A.A,missionary,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Caroline_Islands_Ponape,Rand,F.E,missionary,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Caroline_Islands_Ponape,Rand,Carrie,mrs,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Caroline_Islands_Ponape,Fletcher,J Estella,miss,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Caroline_Islands_Ponape,Palmer,Annette,miss,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Ruk,Logan,Robert,missionary,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Ruk,Logan ,Mary,mrs,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Sandwhich_Islands,Bingham,Hiram,missionary,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,Sandwhich_Islands,Bingham,Clara,mrs,FALSE,FALSE,FALSE,,,,,
1884,Micronesia ,In tis country,Sturges,Susan,mrs,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Crawford,M.A.,missionary,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Howland,John,missionary,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Bissell,Heny,missionary,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Crawford,Harriet,mrs,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Howland,Sarah,mrs,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Bissell,Ella,mrs,FALSE,FALSE,FALSE,,,,,
1884,Western Mexico,Guadalajara,Haskins,Belle,miss,FALSE,FALSE,FALSE,,,,,
1884,Northern Mexico,Chihuahua,Eaton,James,missionary,FALSE,FALSE,FALSE,,,,,
1884,Northern Mexico,Chihuahua,Dutton,George,missionary,FALSE,FALSE,FALSE,,,,,
1884,Northern Mexico,Chihuahua,Eaton,Gertrude,mrs,FALSE,FALSE,FALSE,,,,,
1884,Spain,San Sebastian,Gulick,William,missionary,FALSE,FALSE,FALSE,,,,,
1884,Spain,San Sebastian,Gulick,Alice Gordon,mrs,FALSE,FALSE,FALSE,,,,,
1884,Spain,San Sebastian,Richards,Susie,miss,FALSE,FALSE,FALSE,,,,,
1884,Austria,Prague,Clark,Albert,missionary,FALSE,FALSE,FALSE,,,,,
1884,Austria,Prague,Clark,Ruth,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu,Umzumbe,Bridgman,Henry,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Umtwalumi,Wilder,George A,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Umtwalumi,Wilder,Alice C,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Umtwalumi,Wilder,Abbie T,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Ireland,William,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Robbins,Elijah,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Goodenough,Herbert D,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Ireland,R.O .,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Robbins,Addie B,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Goodenough,Caroline L,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Adams,Day,Laura A,miss,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Lindley,Pixley,S.C.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Lindley,Pixley,Louisa,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Lindley,Edwards,M.K.,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Lindley,Phelps,Fidelia,miss,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Umsunduzl,Tyler,Josiah,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Umsunduzl,Tyler,Susan W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Groutville,Rood,David,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Groutville,Rood,Alzina V,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Groutville,Hance,Gertrude R ,miss,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Mapumulo,Holbrook,Charles W ,missionary,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Mapumulo,Holbrook,Sarah E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Itafamasl,Hawes,Benjamin,native_pastor,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,Empushhenl,NA,Unqunba,native_pastor,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,In this country,Kilbon,Charles W ,missionary ,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,In this country,Kilbon,Mary B,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,In this country,Bridgman,Laura B,mrs,FALSE,FALSE,FALSE,,,,,
1885,Zulu ,In this country,Price,Martha E,miss ,FALSE,FALSE,FALSE,,,,,
1885,East Central Africa,Mongwe,Richards,Erwin H,missionary,FALSE,FALSE,FALSE,,,,,
1885,East Central Africa,Mongwe,Richards,Mittie A,mrs,FALSE,FALSE,FALSE,,,,,
1885,East Central Africa,Makodweni,Wilcox,William C,missionary,FALSE,FALSE,FALSE,,,,,
1885,East Central Africa,Makodweni,Wilcox,Ida B,mrs,FALSE,FALSE,FALSE,,,,,
1885,East Central Africa,Kambini,Ousley,Benjamin F,missionary,FALSE,FALSE,FALSE,,,,,
1885,East Central Africa,Kambini,Ousley,Henrietta,mrs,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,Bailundu,Sanders,William H,missionary,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,Bailundu,Stover,Wesley M,missionary,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,Bailundu,Sanders,Mary J,mrs,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,Bailundu,Stover,Bertha D,mrs,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,Benguela,Walter,Frederick A,asssistant missionary,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,Benguela,Walter,Margaret D,mrs,FALSE,FALSE,FALSE,,,,,
1885,West Central Africa,In this country,Fay,William E,missionary ,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Constantinople,Riggs,Elias,missionary ,FALSE,TRUE,TRUE,,,,,
1885,European Turkey ,Constantinople,Thomson,Robert,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Constantinople,Riggs,Martha J,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Constantinople,Thomson,Catherine Agnes,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,monastir,Bond Jr,Levis,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,monastir,Locke,W.E.,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,monastir,Bond Jr,Fannie G,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,monastir,Locke,Zoe A.M,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,monastir,Cole,Harriet L,miss,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Philippopolis,Marsh,George D,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Philippopolis,Marsh,Ursula C,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Philippopolis,Stone,Ellen M,miss,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Clark,James F,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,House,J. Henry,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Sleeper,W.W.,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Kingsbury,Frederick L,physician,TRUE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Clark,Isabella G,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,House,Addie S,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Kingsbury,Luella S,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Sleeper,Mabel ,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,Samokov,Maltbie,Esther T,miss,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,In this country,Byington,T.L,missionary,FALSE,TRUE,FALSE,,,,,
1885,European Turkey ,In this country,Baird,John W,missionary,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,In this country,Byington,Margaret E,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,In this country,Baird,Ellen R,mrs,FALSE,FALSE,FALSE,,,,,
1885,European Turkey ,In this country,Spooner,E. Lillian,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Literary Department for the Three Armenian missions: Constantinople,Bliss,E.E.,missionary,FALSE,TRUE,FALSE,,,,,
1885,Western Turkey,Literary Department for the Three Armenian missions: Constantinople,Dwight,Henry O,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Literary Department for the Three Armenian missions: Constantinople,Barnum,Henry S,missionary ,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Literary Department for the Three Armenian missions: Constantinople,Bliss,Isabella H,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Literary Department for the Three Armenian missions: Constantinople,Barnum,Helen P,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Broosa,Baldwin ,Theodore A,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Broosa,Baldwin ,Matilda J,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Cesarea,Farnsworth,Wilson A,missionary,FALSE,TRUE,FALSE,,,,,
1885,Western Turkey,Cesarea,Fowle,James L,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Cesarea,Farnsworth,Caroline E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Cesarea,Fowle,Caroline P,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Cesarea,Burrage,Fannie E,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Wood,George W,missionary,FALSE,TRUE,FALSE,,,,,
1885,Western Turkey,Constantinople,Brooks,Charles H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Dwight,Charles A. S.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Peet,William W,treasurer and business manager,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Wood,Sarah H,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Brooks,Fannie W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Scheider,Susan M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Gleason ,Martha J,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Peet,Martha A,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Twichell,Olive N,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Newell,Fannie M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Constantinople,Brooks,Mary E,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,connecteed with the home,Ptrick,Mary M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,connecteed with the home,Hamlin,Clara H,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,connecteed with the home,Dodd,Isabella F,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,connecteed with the home,Melvin,Helen E,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,connecteed with the home,Fensham,Flora A,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,connecteed with the home,Prime,Ida W,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Herrick,George F,missionary,FALSE,TRUE,FALSE,,,,,
1885,Western Turkey,Marsovan,Smith,John F,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Tracy,Charles C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Herrick,Helen M ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Tracy,Myra P,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Fritcher,Eliza,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Smith,Sarah E ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Marsovan,Wright,Mary P,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Nicomedia,Pierce,John E,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Nicomedia,Parsons,Catherine ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Nicomedia,Pierce,Lizzie A,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Nicomedia,Farnham,Laura,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Nicomedia,Parsons,Electa C,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Sivas,Hubbard,Albert W,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Sivas,Perry,Henry T,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Turkey,Sivas,Hubbard,Emma R,mrs,FALSE,FALSE,FALSE,,,,,
